order_id,product_id,quantity,subtotal,customer_id,order_date,order_status,payment_method,name,age,gender,city,signup_date,product_name,category,price,stock_quantity
374,32,3,2691,145,2023-03-29,Processing,Wallet,Customer_145,39,Female,Mumbai,2021-04-18,Product_32,Home,897,141
210,32,4,3588,118,2022-09-19,Delivered,Wallet,Customer_118,20,Female,Delhi,2021-06-23,Product_32,Home,897,141
461,32,1,897,47,2022-09-24,Processing,Wallet,Customer_47,24,Male,Chennai,2021-04-11,Product_32,Home,897,141
400,32,2,1794,55,2022-11-05,Delivered,UPI,Customer_55,19,Female,Mumbai,2021-05-31,Product_32,Home,897,141
318,32,3,2691,172,2023-03-12,Delivered,Wallet,Customer_172,41,Male,Delhi,2021-06-10,Product_32,Home,897,141
385,32,1,897,181,2023-05-12,Delivered,COD,Customer_181,20,Male,Delhi,2021-03-02,Product_32,Home,897,141
8,71,1,2265,150,2023-02-01,Processing,COD,Customer_150,45,Male,Chennai,2021-01-19,Product_71,Sports,2265,70
26,71,3,6795,132,2022-10-01,Delivered,COD,Customer_132,56,Female,Mumbai,2021-05-16,Product_71,Sports,2265,70
36,71,2,4530,32,2023-05-12,Delivered,Wallet,Customer_32,20,Male,Bangalore,2021-03-31,Product_71,Sports,2265,70
456,71,4,9060,143,2022-08-05,Delivered,Wallet,Customer_143,49,Female,Chennai,2021-01-19,Product_71,Sports,2265,70
237,71,3,6795,194,2022-09-06,Delivered,UPI,Customer_194,43,Female,Delhi,2021-05-23,Product_71,Sports,2265,70
88,71,4,9060,180,2022-11-15,Delivered,UPI,Customer_180,19,Female,Delhi,2021-06-22,Product_71,Sports,2265,70
178,71,4,9060,130,2022-11-24,Cancelled,UPI,Customer_130,30,Female,Mumbai,2021-06-15,Product_71,Sports,2265,70
468,71,2,4530,26,2023-01-12,Returned,UPI,Customer_26,42,Female,Delhi,2021-02-04,Product_71,Sports,2265,70
404,71,1,2265,69,2022-06-23,Delivered,UPI,Customer_69,31,Male,Delhi,2021-03-25,Product_71,Sports,2265,70
197,71,2,4530,29,2022-11-14,Delivered,Credit Card,Customer_29,45,Male,Mumbai,2021-01-08,Product_71,Sports,2265,70
453,71,4,9060,25,2022-02-01,Delivered,Wallet,Customer_25,39,Male,Bangalore,2021-05-10,Product_71,Sports,2265,70
491,71,1,2265,188,2022-04-26,Delivered,Credit Card,Customer_188,54,Male,Mumbai,2021-01-20,Product_71,Sports,2265,70
199,85,4,13512,150,2022-04-25,Delivered,COD,Customer_150,45,Male,Chennai,2021-01-19,Product_85,Clothing,3378,87
11,85,1,3378,93,2022-01-16,Cancelled,Wallet,Customer_93,52,Male,Mumbai,2021-01-25,Product_85,Clothing,3378,87
454,85,2,6756,89,2022-01-11,Delivered,Wallet,Customer_89,28,Female,Bangalore,2021-04-27,Product_85,Clothing,3378,87
34,85,4,13512,104,2022-01-29,Cancelled,Credit Card,Customer_104,51,Female,Delhi,2021-07-05,Product_85,Clothing,3378,87
41,85,1,3378,23,2022-07-04,Processing,Wallet,Customer_23,50,Male,Bangalore,2021-04-05,Product_85,Clothing,3378,87
259,85,2,6756,135,2022-01-13,Returned,Wallet,Customer_135,47,Female,Bangalore,2021-03-27,Product_85,Clothing,3378,87
246,85,3,10134,157,2022-06-07,Delivered,Credit Card,Customer_157,56,Male,Chennai,2021-02-27,Product_85,Clothing,3378,87
153,85,1,3378,164,2022-09-24,Delivered,COD,Customer_164,56,Female,Mumbai,2021-01-01,Product_85,Clothing,3378,87
320,85,1,3378,86,2023-04-05,Delivered,COD,Customer_86,18,Male,Delhi,2021-03-24,Product_85,Clothing,3378,87
111,85,4,13512,74,2022-08-14,Delivered,Wallet,Customer_74,35,Male,Chennai,2021-01-19,Product_85,Clothing,3378,87
411,85,1,3378,109,2023-03-04,Delivered,Credit Card,Customer_109,52,Male,Mumbai,2021-06-12,Product_85,Clothing,3378,87
298,85,1,3378,36,2022-01-17,Processing,Credit Card,Customer_36,26,Female,Chennai,2021-05-15,Product_85,Clothing,3378,87
382,85,3,10134,107,2023-03-21,Delivered,Credit Card,Customer_107,41,Female,Mumbai,2021-05-02,Product_85,Clothing,3378,87
367,85,1,3378,168,2023-04-09,Delivered,Credit Card,Customer_168,26,Female,Delhi,2021-07-10,Product_85,Clothing,3378,87
190,85,1,3378,25,2023-03-29,Delivered,COD,Customer_25,39,Male,Bangalore,2021-05-10,Product_85,Clothing,3378,87
485,85,3,10134,103,2022-10-16,Delivered,UPI,Customer_103,29,Female,Chennai,2021-02-11,Product_85,Clothing,3378,87
285,85,3,10134,142,2022-12-01,Delivered,COD,Customer_142,30,Male,Delhi,2021-06-08,Product_85,Clothing,3378,87
399,85,2,6756,98,2022-04-03,Delivered,Wallet,Customer_98,58,Male,Bangalore,2021-05-24,Product_85,Clothing,3378,87
199,19,1,2608,150,2022-04-25,Delivered,COD,Customer_150,45,Male,Chennai,2021-01-19,Product_19,Clothing,2608,135
9,19,4,10432,60,2022-07-29,Delivered,Wallet,Customer_60,35,Male,Delhi,2021-07-02,Product_19,Clothing,2608,135
20,19,1,2608,5,2022-02-03,Returned,Wallet,Customer_5,38,Female,Delhi,2021-05-04,Product_19,Clothing,2608,135
200,19,1,2608,154,2022-07-05,Delivered,UPI,Customer_154,28,Female,Delhi,2021-06-22,Product_19,Clothing,2608,135
37,19,1,2608,179,2023-04-22,Delivered,Wallet,Customer_179,56,Male,Bangalore,2021-06-09,Product_19,Clothing,2608,135
52,19,2,5216,179,2023-01-24,Delivered,COD,Customer_179,56,Male,Bangalore,2021-06-09,Product_19,Clothing,2608,135
43,19,3,7824,143,2023-03-16,Delivered,Wallet,Customer_143,49,Female,Chennai,2021-01-19,Product_19,Clothing,2608,135
356,19,1,2608,153,2023-04-04,Cancelled,Credit Card,Customer_153,47,Male,Mumbai,2021-07-14,Product_19,Clothing,2608,135
439,19,3,7824,74,2023-01-30,Delivered,UPI,Customer_74,35,Male,Chennai,2021-01-19,Product_19,Clothing,2608,135
128,19,4,10432,171,2023-01-13,Delivered,Credit Card,Customer_171,59,Male,Bangalore,2021-02-25,Product_19,Clothing,2608,135
137,19,2,5216,92,2022-05-25,Delivered,COD,Customer_92,52,Female,Chennai,2021-05-20,Product_19,Clothing,2608,135
484,19,3,7824,187,2022-08-13,Delivered,UPI,Customer_187,40,Male,Mumbai,2021-05-27,Product_19,Clothing,2608,135
339,19,2,5216,186,2023-04-10,Delivered,COD,Customer_186,45,Female,Chennai,2021-06-13,Product_19,Clothing,2608,135
431,19,1,2608,12,2023-03-08,Delivered,UPI,Customer_12,53,Female,Delhi,2021-01-12,Product_19,Clothing,2608,135
429,19,1,2608,102,2022-01-09,Delivered,Wallet,Customer_102,25,Female,Bangalore,2021-06-30,Product_19,Clothing,2608,135
199,81,1,1948,150,2022-04-25,Delivered,COD,Customer_150,45,Male,Chennai,2021-01-19,Product_81,Clothing,1948,136
23,81,2,3896,78,2022-09-04,Delivered,COD,Customer_78,58,Female,Chennai,2021-07-08,Product_81,Clothing,1948,136
26,81,3,5844,132,2022-10-01,Delivered,COD,Customer_132,56,Female,Mumbai,2021-05-16,Product_81,Clothing,1948,136
401,81,2,3896,111,2022-01-08,Delivered,COD,Customer_111,39,Male,Bangalore,2021-05-26,Product_81,Clothing,1948,136
68,81,3,5844,38,2022-07-12,Delivered,Credit Card,Customer_38,35,Male,Chennai,2021-02-27,Product_81,Clothing,1948,136
101,81,4,7792,95,2022-05-28,Delivered,Credit Card,Customer_95,22,Female,Chennai,2021-05-03,Product_81,Clothing,1948,136
151,81,4,7792,90,2022-12-23,Returned,COD,Customer_90,34,Female,Chennai,2021-03-10,Product_81,Clothing,1948,136
216,81,4,7792,71,2022-12-19,Cancelled,Credit Card,Customer_71,57,Male,Chennai,2021-03-27,Product_81,Clothing,1948,136
318,81,2,3896,172,2023-03-12,Delivered,Wallet,Customer_172,41,Male,Delhi,2021-06-10,Product_81,Clothing,1948,136
9,98,3,4293,60,2022-07-29,Delivered,Wallet,Customer_60,35,Male,Delhi,2021-07-02,Product_98,Clothing,1431,27
23,98,2,2862,78,2022-09-04,Delivered,COD,Customer_78,58,Female,Chennai,2021-07-08,Product_98,Clothing,1431,27
170,98,1,1431,154,2022-09-18,Delivered,Credit Card,Customer_154,28,Female,Delhi,2021-06-22,Product_98,Clothing,1431,27
428,98,1,1431,179,2022-08-16,Delivered,Credit Card,Customer_179,56,Male,Bangalore,2021-06-09,Product_98,Clothing,1431,27
343,98,1,1431,37,2022-02-08,Delivered,Wallet,Customer_37,56,Female,Mumbai,2021-07-15,Product_98,Clothing,1431,27
365,98,2,2862,31,2022-01-21,Delivered,Credit Card,Customer_31,32,Female,Delhi,2021-06-03,Product_98,Clothing,1431,27
384,98,2,2862,51,2022-11-16,Delivered,Credit Card,Customer_51,34,Male,Bangalore,2021-04-09,Product_98,Clothing,1431,27
422,98,2,2862,25,2022-07-25,Processing,Wallet,Customer_25,39,Male,Bangalore,2021-05-10,Product_98,Clothing,1431,27
319,98,4,5724,99,2023-01-16,Delivered,COD,Customer_99,45,Male,Mumbai,2021-02-26,Product_98,Clothing,1431,27
345,98,3,4293,70,2023-01-10,Processing,UPI,Customer_70,40,Male,Bangalore,2021-04-22,Product_98,Clothing,1431,27
16,87,3,12243,60,2023-03-26,Returned,Wallet,Customer_60,35,Male,Delhi,2021-07-02,Product_87,Electronics,4081,118
32,87,1,4081,72,2022-10-29,Delivered,UPI,Customer_72,38,Male,Mumbai,2021-05-21,Product_87,Electronics,4081,118
81,87,3,12243,97,2022-03-02,Delivered,Wallet,Customer_97,56,Male,Delhi,2021-05-31,Product_87,Electronics,4081,118
47,87,1,4081,53,2022-09-23,Delivered,Wallet,Customer_53,57,Female,Delhi,2021-04-06,Product_87,Electronics,4081,118
54,87,2,8162,134,2023-04-23,Delivered,COD,Customer_134,21,Female,Chennai,2021-03-06,Product_87,Electronics,4081,118
104,87,1,4081,36,2022-11-06,Delivered,Wallet,Customer_36,26,Female,Chennai,2021-05-15,Product_87,Electronics,4081,118
151,87,3,12243,90,2022-12-23,Returned,COD,Customer_90,34,Female,Chennai,2021-03-10,Product_87,Electronics,4081,118
497,87,4,16324,168,2022-12-25,Delivered,UPI,Customer_168,26,Female,Delhi,2021-07-10,Product_87,Electronics,4081,118
422,87,1,4081,25,2022-07-25,Processing,Wallet,Customer_25,39,Male,Bangalore,2021-05-10,Product_87,Electronics,4081,118
324,87,3,12243,158,2022-02-02,Delivered,Credit Card,Customer_158,50,Female,Mumbai,2021-05-28,Product_87,Electronics,4081,118
261,87,1,4081,8,2022-06-04,Delivered,UPI,Customer_8,40,Female,Bangalore,2021-07-08,Product_87,Electronics,4081,118
353,87,2,8162,34,2023-04-07,Delivered,UPI,Customer_34,24,Male,Chennai,2021-04-25,Product_87,Electronics,4081,118
127,42,2,8200,60,2022-01-20,Delivered,UPI,Customer_60,35,Male,Delhi,2021-07-02,Product_42,Home,4100,60
209,42,1,4100,148,2022-10-16,Delivered,UPI,Customer_148,59,Male,Mumbai,2021-04-01,Product_42,Home,4100,60
311,42,2,8200,140,2022-07-11,Delivered,COD,Customer_140,46,Female,Bangalore,2021-02-05,Product_42,Home,4100,60
129,42,3,12300,100,2022-08-29,Delivered,Wallet,Customer_100,24,Female,Chennai,2021-02-08,Product_42,Home,4100,60
186,42,3,12300,108,2022-11-12,Delivered,Wallet,Customer_108,54,Male,Delhi,2021-05-13,Product_42,Home,4100,60
339,42,1,4100,186,2023-04-10,Delivered,COD,Customer_186,45,Female,Chennai,2021-06-13,Product_42,Home,4100,60
345,42,2,8200,70,2023-01-10,Processing,UPI,Customer_70,40,Male,Bangalore,2021-04-22,Product_42,Home,4100,60
127,12,2,7638,60,2022-01-20,Delivered,UPI,Customer_60,35,Male,Delhi,2021-07-02,Product_12,Books,3819,83
134,12,3,11457,72,2022-06-27,Processing,COD,Customer_72,38,Male,Mumbai,2021-05-21,Product_12,Books,3819,83
110,12,2,7638,11,2022-04-17,Cancelled,UPI,Customer_11,41,Female,Delhi,2021-04-11,Product_12,Books,3819,83
49,12,3,11457,104,2023-02-13,Returned,UPI,Customer_104,51,Female,Delhi,2021-07-05,Product_12,Books,3819,83
37,12,2,7638,179,2023-04-22,Delivered,Wallet,Customer_179,56,Male,Bangalore,2021-06-09,Product_12,Books,3819,83
71,12,4,15276,155,2023-04-08,Cancelled,Wallet,Customer_155,45,Male,Delhi,2021-05-21,Product_12,Books,3819,83
160,12,3,11457,115,2022-05-17,Delivered,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_12,Books,3819,83
453,12,2,7638,25,2022-02-01,Delivered,Wallet,Customer_25,39,Male,Bangalore,2021-05-10,Product_12,Books,3819,83
238,12,2,7638,113,2023-05-14,Delivered,Credit Card,Customer_113,52,Male,Mumbai,2021-01-09,Product_12,Books,3819,83
480,12,1,3819,82,2023-02-20,Processing,UPI,Customer_82,42,Male,Delhi,2021-07-18,Product_12,Books,3819,83
312,12,4,15276,20,2022-06-24,Delivered,UPI,Customer_20,55,Male,Bangalore,2021-01-29,Product_12,Books,3819,83
322,12,4,15276,24,2022-01-29,Delivered,UPI,Customer_24,29,Female,Delhi,2021-02-15,Product_12,Books,3819,83
457,12,4,15276,59,2022-10-16,Delivered,COD,Customer_59,46,Female,Mumbai,2021-04-23,Product_12,Books,3819,83
11,93,4,5716,93,2022-01-16,Cancelled,Wallet,Customer_93,52,Male,Mumbai,2021-01-25,Product_93,Home,1429,16
79,93,1,1429,123,2022-07-06,Returned,COD,Customer_123,56,Male,Delhi,2021-06-27,Product_93,Home,1429,16
59,93,1,1429,42,2023-01-11,Delivered,Credit Card,Customer_42,26,Male,Delhi,2021-04-30,Product_93,Home,1429,16
420,93,3,4287,104,2022-06-02,Delivered,Credit Card,Customer_104,51,Female,Delhi,2021-07-05,Product_93,Home,1429,16
370,93,3,4287,53,2022-03-25,Delivered,UPI,Customer_53,57,Female,Delhi,2021-04-06,Product_93,Home,1429,16
94,93,3,4287,157,2022-08-14,Delivered,Wallet,Customer_157,56,Male,Chennai,2021-02-27,Product_93,Home,1429,16
103,93,2,2858,164,2022-03-04,Delivered,Credit Card,Customer_164,56,Female,Mumbai,2021-01-01,Product_93,Home,1429,16
68,93,3,4287,38,2022-07-12,Delivered,Credit Card,Customer_38,35,Male,Chennai,2021-02-27,Product_93,Home,1429,16
74,93,1,1429,196,2022-11-01,Processing,Credit Card,Customer_196,23,Female,Chennai,2021-01-01,Product_93,Home,1429,16
411,93,3,4287,109,2023-03-04,Delivered,Credit Card,Customer_109,52,Male,Mumbai,2021-06-12,Product_93,Home,1429,16
386,93,3,4287,36,2022-10-08,Delivered,COD,Customer_36,26,Female,Chennai,2021-05-15,Product_93,Home,1429,16
378,93,3,4287,46,2023-01-15,Returned,Wallet,Customer_46,45,Female,Bangalore,2021-05-18,Product_93,Home,1429,16
267,93,1,1429,54,2022-12-20,Delivered,Wallet,Customer_54,21,Female,Bangalore,2021-06-01,Product_93,Home,1429,16
398,93,1,1429,54,2022-05-25,Delivered,Wallet,Customer_54,21,Female,Bangalore,2021-06-01,Product_93,Home,1429,16
290,93,1,1429,7,2022-07-15,Delivered,COD,Customer_7,36,Female,Delhi,2021-06-10,Product_93,Home,1429,16
385,93,4,5716,181,2023-05-12,Delivered,COD,Customer_181,20,Male,Delhi,2021-03-02,Product_93,Home,1429,16
260,3,2,2906,93,2022-02-15,Returned,Wallet,Customer_93,52,Male,Mumbai,2021-01-25,Product_3,Books,1453,115
266,3,1,1453,72,2022-08-11,Processing,COD,Customer_72,38,Male,Mumbai,2021-05-21,Product_3,Books,1453,115
487,3,3,4359,14,2023-04-06,Delivered,Credit Card,Customer_14,41,Male,Chennai,2021-03-06,Product_3,Books,1453,115
28,3,2,2906,42,2022-04-06,Delivered,COD,Customer_42,26,Male,Delhi,2021-04-30,Product_3,Books,1453,115
257,3,3,4359,32,2023-03-26,Processing,Credit Card,Customer_32,20,Male,Bangalore,2021-03-31,Product_3,Books,1453,115
470,3,3,4359,135,2022-06-09,Delivered,UPI,Customer_135,47,Female,Bangalore,2021-03-27,Product_3,Books,1453,115
362,3,3,4359,86,2023-03-16,Processing,COD,Customer_86,18,Male,Delhi,2021-03-24,Product_3,Books,1453,115
87,3,1,1453,109,2023-03-16,Delivered,COD,Customer_109,52,Male,Mumbai,2021-06-12,Product_3,Books,1453,115
410,3,3,4359,190,2023-03-24,Delivered,Credit Card,Customer_190,50,Male,Chennai,2021-05-26,Product_3,Books,1453,115
260,79,4,12548,93,2022-02-15,Returned,Wallet,Customer_93,52,Male,Mumbai,2021-01-25,Product_79,Clothing,3137,189
338,79,4,12548,154,2022-01-04,Delivered,Wallet,Customer_154,28,Female,Delhi,2021-06-22,Product_79,Clothing,3137,189
116,79,1,3137,23,2022-09-16,Returned,Credit Card,Customer_23,50,Male,Bangalore,2021-04-05,Product_79,Clothing,3137,189
308,79,3,9411,130,2022-07-29,Delivered,Credit Card,Customer_130,30,Female,Mumbai,2021-06-15,Product_79,Clothing,3137,189
133,79,4,12548,37,2023-02-23,Delivered,COD,Customer_37,56,Female,Mumbai,2021-07-15,Product_79,Clothing,3137,189
137,79,3,9411,92,2022-05-25,Delivered,COD,Customer_92,52,Female,Chennai,2021-05-20,Product_79,Clothing,3137,189
348,79,4,12548,85,2022-03-16,Returned,Credit Card,Customer_85,41,Male,Chennai,2021-02-21,Product_79,Clothing,3137,189
12,97,3,6351,72,2023-05-08,Returned,UPI,Customer_72,38,Male,Mumbai,2021-05-21,Product_97,Books,2117,116
200,97,4,8468,154,2022-07-05,Delivered,UPI,Customer_154,28,Female,Delhi,2021-06-22,Product_97,Books,2117,116
500,97,1,2117,39,2022-05-02,Delivered,UPI,Customer_39,21,Female,Chennai,2021-04-24,Product_97,Books,2117,116
54,97,3,6351,134,2023-04-23,Delivered,COD,Customer_134,21,Female,Chennai,2021-03-06,Product_97,Books,2117,116
298,97,2,4234,36,2022-01-17,Processing,Credit Card,Customer_36,26,Female,Chennai,2021-05-15,Product_97,Books,2117,116
340,97,2,4234,29,2022-04-09,Cancelled,COD,Customer_29,45,Male,Mumbai,2021-01-08,Product_97,Books,2117,116
360,97,1,2117,117,2023-01-17,Delivered,COD,Customer_117,31,Female,Delhi,2021-01-07,Product_97,Books,2117,116
347,97,2,4234,128,2022-06-06,Delivered,UPI,Customer_128,43,Male,Mumbai,2021-01-29,Product_97,Books,2117,116
491,97,1,2117,188,2022-04-26,Delivered,Credit Card,Customer_188,54,Male,Mumbai,2021-01-20,Product_97,Books,2117,116
310,97,1,2117,119,2022-09-27,Delivered,UPI,Customer_119,18,Female,Mumbai,2021-05-21,Product_97,Books,2117,116
399,97,3,6351,98,2022-04-03,Delivered,Wallet,Customer_98,58,Male,Bangalore,2021-05-24,Product_97,Books,2117,116
472,97,2,4234,79,2022-03-21,Delivered,COD,Customer_79,46,Female,Mumbai,2021-05-27,Product_97,Books,2117,116
266,69,1,773,72,2022-08-11,Processing,COD,Customer_72,38,Male,Mumbai,2021-05-21,Product_69,Electronics,773,72
79,69,1,773,123,2022-07-06,Returned,COD,Customer_123,56,Male,Delhi,2021-06-27,Product_69,Electronics,773,72
277,69,4,3092,78,2023-03-31,Delivered,Wallet,Customer_78,58,Female,Chennai,2021-07-08,Product_69,Electronics,773,72
338,69,4,3092,154,2022-01-04,Delivered,Wallet,Customer_154,28,Female,Delhi,2021-06-22,Product_69,Electronics,773,72
500,69,3,2319,39,2022-05-02,Delivered,UPI,Customer_39,21,Female,Chennai,2021-04-24,Product_69,Electronics,773,72
250,69,4,3092,32,2022-12-22,Delivered,Credit Card,Customer_32,20,Male,Bangalore,2021-03-31,Product_69,Electronics,773,72
212,69,2,1546,63,2022-05-27,Delivered,UPI,Customer_63,27,Female,Delhi,2021-04-09,Product_69,Electronics,773,72
317,69,3,2319,53,2022-08-15,Returned,COD,Customer_53,57,Female,Delhi,2021-04-06,Product_69,Electronics,773,72
115,69,1,773,200,2022-08-29,Delivered,Wallet,Customer_200,34,Female,Chennai,2021-01-03,Product_69,Electronics,773,72
73,69,3,2319,33,2023-02-03,Cancelled,Wallet,Customer_33,54,Female,Mumbai,2021-06-11,Product_69,Electronics,773,72
320,69,3,2319,86,2023-04-05,Delivered,COD,Customer_86,18,Male,Delhi,2021-03-24,Product_69,Electronics,773,72
102,69,4,3092,115,2022-12-15,Returned,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_69,Electronics,773,72
465,69,4,3092,199,2022-02-10,Delivered,UPI,Customer_199,28,Female,Bangalore,2021-04-28,Product_69,Electronics,773,72
267,69,1,773,54,2022-12-20,Delivered,Wallet,Customer_54,21,Female,Bangalore,2021-06-01,Product_69,Electronics,773,72
427,69,4,3092,172,2022-12-06,Delivered,UPI,Customer_172,41,Male,Delhi,2021-06-10,Product_69,Electronics,773,72
405,69,2,1546,56,2022-02-19,Processing,Wallet,Customer_56,23,Female,Delhi,2021-07-09,Product_69,Electronics,773,72
478,7,1,3119,72,2022-07-21,Cancelled,COD,Customer_72,38,Male,Mumbai,2021-05-21,Product_7,Clothing,3119,38
270,7,2,6238,97,2022-12-10,Delivered,COD,Customer_97,56,Male,Delhi,2021-05-31,Product_7,Clothing,3119,38
264,7,3,9357,67,2022-01-17,Delivered,UPI,Customer_67,32,Male,Delhi,2021-04-23,Product_7,Clothing,3119,38
221,7,4,12476,184,2022-09-26,Delivered,UPI,Customer_184,19,Male,Chennai,2021-03-21,Product_7,Clothing,3119,38
311,7,2,6238,140,2022-07-11,Delivered,COD,Customer_140,46,Female,Bangalore,2021-02-05,Product_7,Clothing,3119,38
279,7,4,12476,120,2022-08-21,Cancelled,Credit Card,Customer_120,22,Female,Bangalore,2021-06-17,Product_7,Clothing,3119,38
247,7,4,12476,55,2022-02-08,Cancelled,COD,Customer_55,19,Female,Mumbai,2021-05-31,Product_7,Clothing,3119,38
182,7,3,9357,17,2022-03-31,Delivered,Wallet,Customer_17,19,Female,Bangalore,2021-03-15,Product_7,Clothing,3119,38
185,7,4,12476,187,2022-02-06,Cancelled,Wallet,Customer_187,40,Male,Mumbai,2021-05-27,Product_7,Clothing,3119,38
328,7,1,3119,114,2023-02-20,Delivered,Credit Card,Customer_114,18,Female,Chennai,2021-03-15,Product_7,Clothing,3119,38
305,7,4,12476,197,2022-01-22,Delivered,Wallet,Customer_197,49,Female,Chennai,2021-04-27,Product_7,Clothing,3119,38
13,58,2,4296,11,2023-03-02,Cancelled,UPI,Customer_11,41,Female,Delhi,2021-04-11,Product_58,Sports,2148,186
90,58,2,4296,15,2022-12-10,Delivered,Credit Card,Customer_15,20,Female,Mumbai,2021-06-10,Product_58,Sports,2148,186
80,58,3,6444,74,2022-10-20,Delivered,Wallet,Customer_74,35,Male,Chennai,2021-01-19,Product_58,Sports,2148,186
373,58,4,8592,173,2023-03-17,Delivered,UPI,Customer_173,32,Female,Delhi,2021-06-15,Product_58,Sports,2148,186
380,58,3,6444,130,2022-01-15,Returned,Wallet,Customer_130,30,Female,Mumbai,2021-06-15,Product_58,Sports,2148,186
175,58,4,8592,90,2022-05-04,Returned,COD,Customer_90,34,Female,Chennai,2021-03-10,Product_58,Sports,2148,186
309,58,3,6444,195,2022-11-02,Delivered,COD,Customer_195,49,Male,Mumbai,2021-06-08,Product_58,Sports,2148,186
418,58,2,4296,61,2022-02-15,Delivered,Credit Card,Customer_61,43,Female,Delhi,2021-01-13,Product_58,Sports,2148,186
13,78,1,488,11,2023-03-02,Cancelled,UPI,Customer_11,41,Female,Delhi,2021-04-11,Product_78,Clothing,488,108
20,78,3,1464,5,2022-02-03,Returned,Wallet,Customer_5,38,Female,Delhi,2021-05-04,Product_78,Clothing,488,108
27,78,3,1464,89,2023-02-20,Delivered,Wallet,Customer_89,28,Female,Bangalore,2021-04-27,Product_78,Clothing,488,108
56,78,3,1464,135,2022-01-03,Delivered,Wallet,Customer_135,47,Female,Bangalore,2021-03-27,Product_78,Clothing,488,108
83,78,3,1464,38,2023-03-03,Delivered,Wallet,Customer_38,35,Male,Chennai,2021-02-27,Product_78,Clothing,488,108
364,78,2,976,57,2023-04-22,Delivered,COD,Customer_57,59,Male,Bangalore,2021-02-06,Product_78,Clothing,488,108
494,78,4,1952,131,2022-04-13,Delivered,Credit Card,Customer_131,49,Male,Chennai,2021-03-24,Product_78,Clothing,488,108
288,78,4,1952,7,2023-04-22,Delivered,COD,Customer_7,36,Female,Delhi,2021-06-10,Product_78,Clothing,488,108
302,78,4,1952,2,2023-01-29,Delivered,Wallet,Customer_2,46,Female,Delhi,2021-05-20,Product_78,Clothing,488,108
110,21,4,4096,11,2022-04-17,Cancelled,UPI,Customer_11,41,Female,Delhi,2021-04-11,Product_21,Clothing,1024,124
79,21,2,2048,123,2022-07-06,Returned,COD,Customer_123,56,Male,Delhi,2021-06-27,Product_21,Clothing,1024,124
212,21,1,1024,63,2022-05-27,Delivered,UPI,Customer_63,27,Female,Delhi,2021-04-09,Product_21,Clothing,1024,124
68,21,1,1024,38,2022-07-12,Delivered,Credit Card,Customer_38,35,Male,Chennai,2021-02-27,Product_21,Clothing,1024,124
109,21,4,4096,148,2022-11-26,Delivered,Credit Card,Customer_148,59,Male,Mumbai,2021-04-01,Product_21,Clothing,1024,124
225,21,1,1024,29,2022-06-30,Delivered,Credit Card,Customer_29,45,Male,Mumbai,2021-01-08,Product_21,Clothing,1024,124
174,21,2,2048,25,2023-04-17,Delivered,Credit Card,Customer_25,39,Male,Bangalore,2021-05-10,Product_21,Clothing,1024,124
232,21,3,3072,18,2022-01-07,Delivered,COD,Customer_18,41,Female,Delhi,2021-02-12,Product_21,Clothing,1024,124
297,21,4,4096,147,2022-07-11,Delivered,Credit Card,Customer_147,19,Female,Mumbai,2021-06-16,Product_21,Clothing,1024,124
431,21,4,4096,12,2023-03-08,Delivered,UPI,Customer_12,53,Female,Delhi,2021-01-12,Product_21,Clothing,1024,124
110,9,1,4568,11,2022-04-17,Cancelled,UPI,Customer_11,41,Female,Delhi,2021-04-11,Product_9,Electronics,4568,147
228,9,2,9136,30,2022-07-10,Processing,Wallet,Customer_30,33,Female,Chennai,2021-04-03,Product_9,Electronics,4568,147
234,9,1,4568,78,2022-08-23,Delivered,Credit Card,Customer_78,58,Female,Chennai,2021-07-08,Product_9,Electronics,4568,147
157,9,2,9136,63,2022-05-03,Delivered,COD,Customer_63,27,Female,Delhi,2021-04-09,Product_9,Electronics,4568,147
259,9,1,4568,135,2022-01-13,Returned,Wallet,Customer_135,47,Female,Bangalore,2021-03-27,Product_9,Electronics,4568,147
91,9,2,9136,157,2022-01-11,Delivered,COD,Customer_157,56,Male,Chennai,2021-02-27,Product_9,Electronics,4568,147
461,9,1,4568,47,2022-09-24,Processing,Wallet,Customer_47,24,Male,Chennai,2021-04-11,Product_9,Electronics,4568,147
235,9,3,13704,115,2022-02-14,Returned,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_9,Electronics,4568,147
299,9,3,13704,29,2022-01-12,Delivered,Credit Card,Customer_29,45,Male,Mumbai,2021-01-08,Product_9,Electronics,4568,147
440,9,3,13704,57,2022-03-05,Delivered,UPI,Customer_57,59,Male,Bangalore,2021-02-06,Product_9,Electronics,4568,147
473,9,4,18272,117,2022-11-06,Cancelled,Credit Card,Customer_117,31,Female,Delhi,2021-01-07,Product_9,Electronics,4568,147
145,76,4,4708,11,2023-01-16,Delivered,UPI,Customer_11,41,Female,Delhi,2021-04-11,Product_76,Home,1177,17
14,76,3,3531,105,2022-04-18,Returned,Wallet,Customer_105,50,Female,Bangalore,2021-06-16,Product_76,Home,1177,17
471,76,1,1177,14,2023-04-08,Delivered,COD,Customer_14,41,Male,Chennai,2021-03-06,Product_76,Home,1177,17
